Trying to pull quay.io/konveyor/generic-external-provider:v0.9.0-rc.1...
Getting image source signatures
Copying blob sha256:91c155f5683e47b3336b75924715d56597a9bb8276fdcdaa1510c0c07a575a0e
Copying blob sha256:063fbd5fac6af91f4042bbe66bae69795aa46675d5b0c800ed195ad79ed8fb02
Copying config sha256:27d18a6ef30d29bab1379522ebd65ceac47464ca4c04283164d7424c75924c18
Writing manifest to image destination
6b6087b250fb51cb67bd3bca72b2123946b434727d3fad0412b85270470b8505
time="2026-02-24T09:32:03-05:00" level=info msg="provider configuration" config="{\"location\":\"/opt/input/source\",\"analysisMode\":\"full\",\"providerSpecificConfig\":{\"lspServerArgs\":[\"--stdio\"],\"lspServerName\":\"nodejs\",\"lspServerPath\":\"/usr/local/bin/typescript-language-server\",\"workspaceFolders\":[\"file:///opt/input/source\"]},\"proxyConfig\":{\"HTTPProxy\":\"\",\"HTTPSProxy\":\"\",\"NoProxy\":\"\",\"CGI\":false},\"pipeName\":\"\",\"initialized\":false}" logger=nodejs provider=grpc
time="2026-02-24T09:32:08-05:00" level=debug msg="starting provider" locations="[\"/Users/jmatthews/VM-Shared/patternfly_experiments/pranavs_skill/playpen-pf-mig-skills/experiments/migration-skill-quipuchords-jwm/quipucords-ui\"]" provider=builtin
time="2026-02-24T09:33:34-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-component-groups-00030 worker=5
time="2026-02-24T09:33:34-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-components-00000
time="2026-02-24T09:33:34-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-components-00000
time="2026-02-24T09:33:34-05:00" level=unknown msg="rule response received" failed=0 matched=12 total=235 unmatched=97
time="2026-02-24T09:33:34-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:33:35-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:35-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:35-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-components-00010 worker=7
time="2026-02-24T09:33:35-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cModal[^\\u003e]*\\u003e\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-components-00020\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-components-00020\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-components-00020
time="2026-02-24T09:33:35-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:35-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cTile[^\\u003e]*\\u003e\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-components-00010\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-components-00010\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-components-00010
time="2026-02-24T09:33:35-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:35-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:35-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-components-00030 worker=0
time="2026-02-24T09:33:35-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cExpandableSection[^\\u003e]*\\\\bisActive\\\\b\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-components-00030\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-components-00030\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-components-00030
time="2026-02-24T09:33:35-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:35-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:35-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-drawer-00000 worker=4
time="2026-02-24T09:33:35-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cDrawerHead[^\\u003e]*\\\\bhasNoPadding\\\\b\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-drawer-00000\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-drawer-00000\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-drawer-00000
time="2026-02-24T09:33:35-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:35-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:35-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-drawer-00010 worker=1
time="2026-02-24T09:33:35-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cDrawerContent[^\\u003e]*\\\\bcolorVariant=['\\\"]light-200['\\\"]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-drawer-00010\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-drawer-00010\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-drawer-00010
time="2026-02-24T09:33:35-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:35-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:35-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-drawer-00020 worker=9
time="2026-02-24T09:33:35-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cDrawerPanelContent[^\\u003e]*\\\\bcolorVariant=['\\\"]light-200['\\\"]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-drawer-00020\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-drawer-00020\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-drawer-00020
time="2026-02-24T09:33:35-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:35-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:35-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-drawer-00030 worker=8
time="2026-02-24T09:33:35-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cDrawerSection[^\\u003e]*\\\\bcolorVariant=['\\\"]light-200['\\\"]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-drawer-00030\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-drawer-00030\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-drawer-00030
time="2026-02-24T09:33:35-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:36-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:36-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-component-groups-00000 worker=2
time="2026-02-24T09:33:36-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-component-groups-00000 worker=2
time="2026-02-24T09:33:36-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-component-groups-00040 ruleset=patternfly-v5/patternfly-v6 worker=2
time="2026-02-24T09:33:36-05:00" level=info msg="Adding Carrier span info to context" worker=2
time="2026-02-24T09:33:36-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-component-groups-00040 worker=2
time="2026-02-24T09:33:36-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:33:36-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-component-groups-00000
time="2026-02-24T09:33:36-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-component-groups-00000
time="2026-02-24T09:33:36-05:00" level=unknown msg="rule response received" failed=0 matched=12 total=235 unmatched=98
time="2026-02-24T09:33:37-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<ExpandableSection[^>]*\\bisActive\\b"
time="2026-02-24T09:33:37-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<ExpandableSection[^>]*\\bisActive\\b" totalFiles=158
time="2026-02-24T09:33:37-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-components-00030 worker=0
time="2026-02-24T09:33:37-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-components-00030 worker=0
time="2026-02-24T09:33:37-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-pagesection-00000 ruleset=patternfly-v5/patternfly-v6 worker=0
time="2026-02-24T09:33:37-05:00" level=info msg="Adding Carrier span info to context" worker=0
time="2026-02-24T09:33:37-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-pagesection-00000 worker=0
time="2026-02-24T09:33:37-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-components-00030
time="2026-02-24T09:33:37-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-components-00030
time="2026-02-24T09:33:37-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:33:37-05:00" level=unknown msg="rule response received" failed=0 matched=12 total=235 unmatched=99
time="2026-02-24T09:33:37-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<DrawerHead[^>]*\\bhasNoPadding\\b"
time="2026-02-24T09:33:37-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<DrawerHead[^>]*\\bhasNoPadding\\b" totalFiles=158
time="2026-02-24T09:33:37-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-drawer-00000 worker=4
time="2026-02-24T09:33:37-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-drawer-00000 worker=4
time="2026-02-24T09:33:37-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-pagesection-00010 ruleset=patternfly-v5/patternfly-v6 worker=4
time="2026-02-24T09:33:37-05:00" level=info msg="Adding Carrier span info to context" worker=4
time="2026-02-24T09:33:37-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-pagesection-00010 worker=4
time="2026-02-24T09:33:37-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:33:37-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-drawer-00000
time="2026-02-24T09:33:37-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-drawer-00000
time="2026-02-24T09:33:37-05:00" level=unknown msg="rule response received" failed=0 matched=12 total=235 unmatched=100
time="2026-02-24T09:33:37-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<Modal[^>]*>"
time="2026-02-24T09:33:37-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<Modal[^>]*>" totalFiles=158
time="2026-02-24T09:33:37-05:00" level=unknown msg="finished rule" error=null found=45 matched=true ruleID=patternfly-v5-to-patternfly-v6-components-00020 worker=6
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/showSourceConnectionsModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/showSourceConnectionsModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/addSourcesScanModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/addSourcesScanModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/credentials/viewCredentialsList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/viewScansList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/viewScansList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/showScansModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/showAggregateReportModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/viewSourcesList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/credentials/viewCredentialsList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/showAggregateReportModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/showSourceConnectionsModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/addSourceModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/viewSourcesList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/viewSourcesList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/credentials/viewCredentialsList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/credentials/addCredentialModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/credentials/addCredentialModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/credentials/viewCredentialsList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/viewScansList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/viewScansList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/viewScansList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/addSourceModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/viewSourcesList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/credentials/viewCredentialsList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/showScansModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/showScansModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/viewSourcesList.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/addSourcesScanModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/credentials/addCredentialModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/sources/addSourceModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/views/scans/showAggregateReportModal.tsx: no such file or directory"
time="2026-02-24T09:33:37-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-pagesection-00020 ruleset=patternfly-v5/patternfly-v6 worker=6
time="2026-02-24T09:33:37-05:00" level=info msg="Adding Carrier span info to context" worker=6
time="2026-02-24T09:33:37-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-pagesection-00020 worker=6
time="2026-02-24T09:33:37-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:33:37-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-components-00020
time="2026-02-24T09:33:37-05:00" level=unknown msg="rule response received" failed=0 matched=13 total=235 unmatched=100
time="2026-02-24T09:33:37-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<Tile[^>]*>"
time="2026-02-24T09:33:37-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<Tile[^>]*>" totalFiles=158
time="2026-02-24T09:33:37-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-components-00010 worker=7
time="2026-02-24T09:33:37-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-components-00010 worker=7
time="2026-02-24T09:33:37-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-pagesection-00030 ruleset=patternfly-v5/patternfly-v6 worker=7
time="2026-02-24T09:33:37-05:00" level=info msg="Adding Carrier span info to context" worker=7
time="2026-02-24T09:33:37-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-components-00010
time="2026-02-24T09:33:37-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-components-00010
time="2026-02-24T09:33:37-05:00" level=unknown msg="rule response received" failed=0 matched=13 total=235 unmatched=101
time="2026-02-24T09:33:37-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-pagesection-00030 worker=7
time="2026-02-24T09:33:37-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:33:38-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<DrawerContent[^>]*\\bcolorVariant=['\"]light-200['\"]"
time="2026-02-24T09:33:38-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<DrawerContent[^>]*\\bcolorVariant=['\"]light-200['\"]" totalFiles=158
time="2026-02-24T09:33:38-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-drawer-00010 worker=1
time="2026-02-24T09:33:38-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-drawer-00010 worker=1
time="2026-02-24T09:33:38-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-react-tokens-00000 ruleset=patternfly-v5/patternfly-v6 worker=1
time="2026-02-24T09:33:38-05:00" level=info msg="Adding Carrier span info to context" worker=1
time="2026-02-24T09:33:38-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-react-tokens-00000 worker=1
time="2026-02-24T09:33:38-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:33:38-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-drawer-00010
time="2026-02-24T09:33:38-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-drawer-00010
time="2026-02-24T09:33:38-05:00" level=unknown msg="rule response received" failed=0 matched=13 total=235 unmatched=102
time="2026-02-24T09:33:38-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<DrawerPanelContent[^>]*\\bcolorVariant=['\"]light-200['\"]"
time="2026-02-24T09:33:38-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<DrawerPanelContent[^>]*\\bcolorVariant=['\"]light-200['\"]" totalFiles=158
time="2026-02-24T09:33:38-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-drawer-00020 worker=9
time="2026-02-24T09:33:38-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-drawer-00020 worker=9
time="2026-02-24T09:33:38-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-react-tokens-00010 ruleset=patternfly-v5/patternfly-v6 worker=9
time="2026-02-24T09:33:38-05:00" level=info msg="Adding Carrier span info to context" worker=9
time="2026-02-24T09:33:38-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-drawer-00020
time="2026-02-24T09:33:38-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-drawer-00020
time="2026-02-24T09:33:38-05:00" level=unknown msg="rule response received" failed=0 matched=13 total=235 unmatched=103
time="2026-02-24T09:33:38-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-react-tokens-00010 worker=9
time="2026-02-24T09:33:38-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:33:38-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<DrawerSection[^>]*\\bcolorVariant=['\"]light-200['\"]"
time="2026-02-24T09:33:38-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<DrawerSection[^>]*\\bcolorVariant=['\"]light-200['\"]" totalFiles=158
time="2026-02-24T09:33:38-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-drawer-00030 worker=8
time="2026-02-24T09:33:38-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-drawer-00030 worker=8
time="2026-02-24T09:33:38-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-react-tokens-00020 ruleset=patternfly-v5/patternfly-v6 worker=8
time="2026-02-24T09:33:38-05:00" level=info msg="Adding Carrier span info to context" worker=8
time="2026-02-24T09:33:38-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-react-tokens-00020 worker=8
